"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Tabasco","Cambio de domicilio no reportado",2012-01-01,13.85903,11.26072,16.45735,2.598315,2012
"Tabasco","Cambio de domicilio no reportado al mismo municipio",2012-01-01,7.28073,5.48517,9.07629,1.79556,2012
"Tabasco","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,2.02973,1.22631,2.83314,0.803415,2012
"Tabasco","Cambio de domicilio no reportado a otro estado",2012-01-01,1.91147,0.96,2.86293,0.951465,2012
"Tabasco","Cambio de domicilio no reportado a otro país",2012-01-01,0.79749,0.1472,1.44777,0.650285,2012
"Tabasco","Destino del cambio no especificado",2012-01-01,1.83962,1.02142,2.65783,0.818205,2012
"Tabasco","Fallecidos con registro electoral",2012-01-01,1.01108,0.39464,1.62753,0.616445,2012
"Tabasco","Reconocidos que no han vivido en el domicilio",2012-01-01,0,0,0,0,2012
"Tabasco","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Tabasco","Residentes con domicilio mal ubicado",2012-01-01,0.38251,0,0.8008,0.4004,2012
"Tabasco","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Tabasco","Causa de no residencia no especificada",2012-01-01,0.33476,0,0.78082,0.39041,2012
"Tabasco","Error en la sección del registro electoral",2012-01-01,0.48655,0.02121,0.9519,0.465345,2012
"Tabasco","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,2.37761,1.36926,3.38596,1.00835,2012
"Tabasco","Ciudadanos no reconocidos con registro electoral",2012-01-01,2.37973,1.33549,3.42398,1.044245,2012
"Tabasco","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,0.33476,0,0.78082,0.39041,2012
"Tabasco","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0,0,0,0,2012
"Tabasco","Residentes en la sección de registro",2014-01-01,87.55518,84.63331,90.47704,2.921865,2014
"Tabasco","Residentes en el domicilio de registro",2014-01-01,82.78232,79.17463,86.39,3.607685,2014
"Tabasco","Cambio de domicilio no reportado",2014-01-01,13.22008,10.07543,16.36473,3.14465,2014
"Tabasco","Cambio de domicilio no reportado al mismo municipio",2014-01-01,7.3222,4.91551,9.72889,2.40669,2014
"Tabasco","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,2.29405,0.92083,3.66727,1.37322,2014
"Tabasco","Cambio de domicilio no reportado a otro estado",2014-01-01,1.41291,0.1956,2.63021,1.217305,2014
"Tabasco","Cambio de domicilio no reportado a otro país",2014-01-01,0.15358,0,0.36785,0.183925,2014
"Tabasco","Destino del cambio no especificado",2014-01-01,2.03734,0.89482,3.17986,1.14252,2014
"Tabasco","Fallecidos con registro electoral",2014-01-01,1.44292,0.86373,2.02212,0.579195,2014
"Tabasco","Reconocidos que no han vivido en el domicilio",2014-01-01,0.02848,0,0.0844,0.0422,2014
"Tabasco","Suspendidos de sus derechos politicos",2014-01-01,0,0,0,0,2014
"Tabasco","Residentes con domicilio mal ubicado",2014-01-01,0.92504,0.4188,1.43127,0.506235,2014
"Tabasco","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.17627,0,0.42695,0.213475,2014
"Tabasco","Causa de no residencia no especificada",2014-01-01,1.4249,0,3.00595,1.502975,2014
"Tabasco","Error en la sección del registro electoral",2014-01-01,1.0711,0.44185,1.70034,0.629245,2014
"Tabasco","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0.69875,0.10067,1.29682,0.598075,2014
"Tabasco","Ciudadanos no reconocidos con registro electoral",2014-01-01,2.11369,0.29988,3.9275,1.81381,2014
"Tabasco","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,1.17224,0.0281,2.31638,1.14414,2014
"Tabasco","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.25266,0,0.74948,0.37474,2014
"Tabasco","Residentes en la sección de registro",2015-01-01,87.55518,84.63331,90.47704,2.921865,2015
"Tabasco","Residentes en el domicilio de registro",2015-01-01,82.78232,79.17463,86.39,3.607685,2015
"Tabasco","Cambio de domicilio no reportado",2015-01-01,13.22008,10.07543,16.36473,3.14465,2015
"Tabasco","Cambio de domicilio no reportado al mismo municipio",2015-01-01,7.3222,4.91551,9.72889,2.40669,2015
"Tabasco","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,2.29405,0.92083,3.66727,1.37322,2015
"Tabasco","Cambio de domicilio no reportado a otro estado",2015-01-01,1.41291,0.1956,2.63021,1.217305,2015
"Tabasco","Cambio de domicilio no reportado a otro país",2015-01-01,0.15358,0,0.36785,0.183925,2015
"Tabasco","Destino del cambio no especificado",2015-01-01,2.03734,0.89482,3.17986,1.14252,2015
"Tabasco","Fallecidos con registro electoral",2015-01-01,1.44292,0.86373,2.02212,0.579195,2015
"Tabasco","Reconocidos que no han vivido en el domicilio",2015-01-01,0.02848,0,0.0844,0.0422,2015
"Tabasco","Suspendidos de sus derechos politicos",2015-01-01,0,0,0,0,2015
"Tabasco","Residentes con domicilio mal ubicado",2015-01-01,0.92504,0.4188,1.43127,0.506235,2015
"Tabasco","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.17627,0,0.42695,0.213475,2015
"Tabasco","Causa de no residencia no especificada",2015-01-01,1.4249,0,3.00595,1.502975,2015
"Tabasco","Error en la sección del registro electoral",2015-01-01,1.0711,0.44185,1.70034,0.629245,2015
"Tabasco","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0.69875,0.10067,1.29682,0.598075,2015
"Tabasco","Ciudadanos no reconocidos con registro electoral",2015-01-01,2.11369,0.29988,3.9275,1.81381,2015
"Tabasco","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,1.17224,0.0281,2.31638,1.14414,2015
"Tabasco","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.25266,0,0.74948,0.37474,2015
"Tabasco","Residentes en la sección de registro",2017-01-01,87.1057,85.13845,89.07294,1.967245,2017
"Tabasco","Residentes en el domicilio de registro",2017-01-01,81.10235,78.61571,83.58899,2.48663999999999,2017
"Tabasco","Cambio de domicilio no reportado",2017-01-01,15.11692,13.08756,17.14629,2.029365,2017
"Tabasco","Cambio de domicilio no reportado al mismo municipio",2017-01-01,6.2379,4.64989,7.82591,1.58801,2017
"Tabasco","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,2.66735,1.70075,3.63396,0.966605,2017
"Tabasco","Cambio de domicilio no reportado a otro estado",2017-01-01,2.42109,1.52236,3.31982,0.89873,2017
"Tabasco","Cambio de domicilio no reportado a otro país",2017-01-01,0.24464,0,0.51526,0.25763,2017
"Tabasco","Destino del cambio no especificado",2017-01-01,3.54595,1.95114,5.14075,1.594805,2017
"Tabasco","Fallecidos con registro electoral",2017-01-01,0.69617,0.21598,1.17637,0.480195,2017
"Tabasco","Reconocidos que no han vivido en el domicilio",2017-01-01,0.07977,0,0.23642,0.11821,2017
"Tabasco","Suspendidos de sus derechos politicos",2017-01-01,0.05725,0,0.16957,0.084785,2017
"Tabasco","Residentes con domicilio mal ubicado",2017-01-01,1.30084,0.49028,2.1114,0.81056,2017
"Tabasco","Otra causa de no residencia en el domicilio de registro",2017-01-01,0.07743,0,0.22923,0.114615,2017
"Tabasco","Causa de no residencia no especificada",2017-01-01,1.56926,0.3053,2.83323,1.263965,2017
"Tabasco","Error en la sección del registro electoral",2017-01-01,1.75725,0.77517,2.73933,0.98208,2017
"Tabasco","Domicilios no localizados de los ciudadanos con registro electoral",2017-01-01,0.29838,0.04033,0.55644,0.258055,2017
"Tabasco","Ciudadanos no reconocidos con registro electoral",2017-01-01,1.86296,0.5341,3.19182,1.32886,2017
"Tabasco","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2017-01-01,1.50854,0.2584,2.75868,1.25014,2017
"Tabasco","Ciudadanos no reconocidos y el domicilio es predio no habitado",2017-01-01,0.06072,0,0.17987,0.089935,2017
"Tabasco","Residentes en la sección de registro",2018-01-01,87.32006,85.75009,88.89002,1.569965,2018
"Tabasco","Residentes en el domicilio de registro",2018-01-01,81.42037,79.49889,83.34185,1.92148,2018
"Tabasco","Cambio de domicilio no reportado",2018-01-01,15.74894,13.98964,17.50824,1.7593,2018
"Tabasco","Cambio de domicilio no reportado al mismo municipio",2018-01-01,6.51156,5.36096,7.66215,1.150595,2018
"Tabasco","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2018-01-01,2.6811,1.86139,3.50081,0.81971,2018
"Tabasco","Cambio de domicilio no reportado a otro estado",2018-01-01,2.69006,1.7919,3.58821,0.898155,2018
"Tabasco","Cambio de domicilio no reportado a otro país",2018-01-01,0.03037,0,0.06103,0.030515,2018
"Tabasco","Destino del cambio no especificado",2018-01-01,3.83585,2.72108,4.95063,1.114775,2018
"Tabasco","Fallecidos con registro electoral",2018-01-01,0.82084,0.44868,1.19299,0.372155,2018
"Tabasco","Reconocidos que no han vivido en el domicilio",2018-01-01,0,0,0,0,2018
"Tabasco","Suspendidos de sus derechos politicos",2018-01-01,0.08617,0,0.22627,0.113135,2018
"Tabasco","Residentes con domicilio mal ubicado",2018-01-01,0.23887,0.03776,0.43997,0.201105,2018
"Tabasco","Otra causa de no residencia en el domicilio de registro",2018-01-01,0.06787,0,0.20092,0.10046,2018
"Tabasco","Causa de no residencia no especificada",2018-01-01,1.61694,0.89489,2.339,0.722055,2018
"Tabasco","Error en la sección del registro electoral",2018-01-01,0.29431,0.05691,0.53171,0.2374,2018
"Tabasco","Domicilios no localizados de los ciudadanos con registro electoral",2018-01-01,0.30393,0.0646,0.54325,0.239325,2018
"Tabasco","Ciudadanos no reconocidos con registro electoral",2018-01-01,1.91596,1.19004,2.64187,0.725915,2018
"Tabasco","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2018-01-01,0.58399,0.23058,0.9374,0.35341,2018
"Tabasco","Ciudadanos no reconocidos y el domicilio es predio no habitado",2018-01-01,1.03295,0.4694,1.59651,0.563555,2018
"Tamaulipas","Residentes en la sección de registro",2005-01-01,76.8849,74.6483244,79.1214756,2.23657559999999,2005
"Tamaulipas","Residentes en el domicilio de registro",2005-01-01,68.4923,66.1892412,70.7953588,2.3030588,2005
"Tamaulipas","Cambio de domicilio no reportado",2005-01-01,26.9126,24.7285328,29.0966672,2.1840672,2005
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2005-01-01,12.2945,10.44799576,14.14100424,1.84650424,2005
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,1.88763,1.2622724,2.5129876,0.6253576,2005
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2005-01-01,2.04737,1.48223536,2.61250464,0.56513464,2005
"Tamaulipas","Cambio de domicilio no reportado a otro país",2005-01-01,5.65513,4.45593928,6.85432072,1.19919072,2005
"Tamaulipas","Destino del cambio no especificado",2005-01-01,5.02798,3.5702594,6.4857006,1.4577206,2005
"Tamaulipas","Fallecidos con registro electoral",2005-01-01,1.59809,1.05031312,2.14586688,0.54777688,2005
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2005-01-01,0.43285,0.17209944,0.69360056,0.26075056,2005
"Tamaulipas","Error en la sección del registro electoral",2005-01-01,0.904064,0.42055552,1.38757248,0.48350848,2005
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,1.66142,1.11400376,2.20883624,0.54741624,2005
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2005-01-01,4.57061,3.55928332,5.58193668,1.01132668,2005
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,2.15737,1.47226964,2.84247036,0.68510036,2005
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.890052,0.38521088,1.39489312,0.50484112,2005
"Tamaulipas","Residentes en la sección de registro",2006-01-01,79.33488,77.0694336,81.6003264,2.2654464,2006
"Tamaulipas","Residentes en el domicilio de registro",2006-01-01,70.63151,67.8660088,73.3970112,2.7655012,2006
"Tamaulipas","Cambio de domicilio no reportado",2006-01-01,23.9435,21.078274,26.808726,2.865226,2006
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2006-01-01,12.04426,9.7590372,14.3294828,2.2852228,2006
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,2.5699,1.8116544,3.3281456,0.7582456,2006
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2006-01-01,1.57252,1.0622928,2.0827472,0.5102272,2006
"Tamaulipas","Cambio de domicilio no reportado a otro país",2006-01-01,4.55161,3.1749452,5.9282748,1.3766648,2006
"Tamaulipas","Destino del cambio no especificado",2006-01-01,3.20519,2.1072764,4.3031036,1.0979136,2006
"Tamaulipas","Fallecidos con registro electoral",2006-01-01,1.45028,0.9437572,1.9568028,0.5065228,2006
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2006-01-01,0.48157,0.1161476,0.8469924,0.3654224,2006
"Tamaulipas","Error en la sección del registro electoral",2006-01-01,0.67759,0.2903136,1.0648664,0.3872764,2006
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,0.60863,0.3610036,0.8562564,0.2476264,2006
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2006-01-01,4.64362,3.5941184,5.6931216,1.0495016,2006
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,2.29878,1.4188576,3.1787024,0.8799224,2006
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,1.76091,0.6631336,2.8586864,1.0977764,2006
"Tamaulipas","Residentes en la sección de registro",2008-01-01,76.76207,72.8503804,80.6737596,3.9116896,2008
"Tamaulipas","Residentes en el domicilio de registro",2008-01-01,68.60864,64.6486168,72.5686632,3.9600232,2008
"Tamaulipas","Cambio de domicilio no reportado",2008-01-01,26.15951,22.4663996,29.8526204,3.6931104,2008
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2008-01-01,11.27517,8.7962208,13.7541192,2.4789492,2008
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,2.21651,1.2668116,3.1662084,0.9496984,2008
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2008-01-01,1.9799,1.1090132,2.8507868,0.8708868,2008
"Tamaulipas","Cambio de domicilio no reportado a otro país",2008-01-01,5.29781,3.3370848,7.2585352,1.9607252,2008
"Tamaulipas","Destino del cambio no especificado",2008-01-01,5.39011,3.6988456,7.0813744,1.6912644,2008
"Tamaulipas","Fallecidos con registro electoral",2008-01-01,1.81349,0.9863308,2.6406492,0.8271592,2008
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2008-01-01,0.55171,0.032898,1.070522,0.518812,2008
"Tamaulipas","Error en la sección del registro electoral",2008-01-01,0.77808,0.2029572,1.3532028,0.5751228,2008
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,0.74058,0.2784904,1.2026696,0.4620896,2008
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2008-01-01,4.00121,2.7580996,5.2443204,1.2431104,2008
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2008-01-01,2.03698,1.1270304,2.9469296,0.9099496,2008
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,1.2472,0.6035752,1.8908248,0.6436248,2008
"Tamaulipas","Residentes en la sección de registro",2009-01-01,74.29338,71.0498936,77.5368664,3.24348639999999,2009
"Tamaulipas","Residentes en el domicilio de registro",2009-01-01,79.09297,75.2823576,82.9035824,3.8106124,2009
"Tamaulipas","Cambio de domicilio no reportado",2009-01-01,25.79796,23.5546028,28.0413172,2.2433572,2009
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2009-01-01,11.17866,9.6974488,12.6598712,1.4812112,2009
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,3.12831,2.1736724,4.0829476,0.9546376,2009
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2009-01-01,2.31706,1.4556204,3.1784996,0.8614396,2009
"Tamaulipas","Cambio de domicilio no reportado a otro país",2009-01-01,5.62638,4.38717,6.86559,1.23921,2009
"Tamaulipas","Destino del cambio no especificado",2009-01-01,3.54755,2.4380136,4.6570864,1.1095364,2009
"Tamaulipas","Fallecidos con registro electoral",2009-01-01,1.48178,0.8634196,2.1001404,0.6183604,2009
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2009-01-01,0.67976,0.2804884,1.0790316,0.3992716,2009
"Tamaulipas","Suspendidos de sus derechos politicos",2009-01-01,0,0,0,0,2009
"Tamaulipas","Error en la sección del registro electoral",2009-01-01,2.08415,0,4.5334444,2.2667222,2009
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,1.12725,0.5339384,1.7205616,0.5933116,2009
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2009-01-01,3.8402,2.5140836,5.1663164,1.3261164,2009
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,2.40152,1.3618576,3.4411824,1.0396624,2009
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0.43581,0.0707012,0.8009188,0.3651088,2009
"Tamaulipas","Residentes en la sección de registro",2011-01-01,81.16214,78.7922452,83.5320348,2.3698948,2011
"Tamaulipas","Residentes en el domicilio de registro",2011-01-01,73.6712,71.2329012,76.1094988,2.4382988,2011
"Tamaulipas","Cambio de domicilio no reportado",2011-01-01,20.15483,18.0807776,22.2288824,2.0740524,2011
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2011-01-01,9.03205,7.4842576,10.5798424,1.5477924,2011
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,1.27891,0.6741324,1.8836876,0.6047776,2011
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2011-01-01,1.66724,1.0280056,2.3064744,0.6392344,2011
"Tamaulipas","Cambio de domicilio no reportado a otro país",2011-01-01,3.58038,2.340876,4.819884,1.239504,2011
"Tamaulipas","Destino del cambio no especificado",2011-01-01,4.59624,3.3419184,5.8505616,1.2543216,2011
"Tamaulipas","Fallecidos con registro electoral",2011-01-01,0.92157,0.4343728,1.4087672,0.4871972,2011
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2011-01-01,0.43456,0.10479,0.76433,0.32977,2011
"Tamaulipas","Suspendidos de sus derechos politicos",2011-01-01,0.06024,0,0.1783692,0.0891846,2011
"Tamaulipas","Residentes con domicilio mal ubicado",2011-01-01,0.85455,0.3544952,1.3546048,0.5000548,2011
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2011-01-01,0.188,0,0.4084216,0.2042108,2011
"Tamaulipas","Causa de no residencia no especificada",2011-01-01,3.71505,2.6984372,4.7316628,1.0166128,2011
"Tamaulipas","Error en la sección del registro electoral",2011-01-01,1.18628,0.571232,1.801328,0.615048,2011
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,1.5786,0.8161992,2.3410008,0.7624008,2011
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2011-01-01,5.17017,3.9673964,6.3729436,1.2027736,2011
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,2.38859,1.5404784,3.2367016,0.8481116,2011
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,1.32568,0.7426192,1.9087408,0.5830608,2011
"Tamaulipas","Residentes en la sección de registro",2012-01-01,81.6142,78.30825,84.92016,3.305955,2012
"Tamaulipas","Residentes en el domicilio de registro",2012-01-01,73.63113,70.06884,77.19342,3.56229,2012
"Tamaulipas","Cambio de domicilio no reportado",2012-01-01,21.42027,17.74733,25.09321,3.67294,2012
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2012-01-01,7.95401,5.68345,10.22456,2.270555,2012
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,3.39945,1.39845,5.40046,2.001005,2012
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2012-01-01,1.42462,0.77061,2.07862,0.654005,2012
"Tamaulipas","Cambio de domicilio no reportado a otro país",2012-01-01,2.59332,1.59321,3.59342,1.000105,2012
"Tamaulipas","Destino del cambio no especificado",2012-01-01,6.04888,4.11017,7.98759,1.93871,2012
"Tamaulipas","Fallecidos con registro electoral",2012-01-01,1.17974,0.51745,1.84202,0.662285,2012
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2012-01-01,0.63977,0,1.39158,0.69579,2012
"Tamaulipas","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Tamaulipas","Residentes con domicilio mal ubicado",2012-01-01,0.36899,0.03714,0.70084,0.33185,2012
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Tamaulipas","Causa de no residencia no especificada",2012-01-01,2.7601,1.13187,4.38834,1.628235,2012
"Tamaulipas","Error en la sección del registro electoral",2012-01-01,0.75902,0.13272,1.38533,0.626305,2012
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,0.57306,0.14867,0.99745,0.42439,2012
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2012-01-01,3.0434,1.37605,4.71075,1.66735,2012
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,2.16792,0.80202,3.53382,1.3659,2012
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.57825,0.13144,1.02506,0.44681,2012
"Tamaulipas","Residentes en la sección de registro",2014-01-01,83.04639,79.99775,86.09503,3.04864,2014
"Tamaulipas","Residentes en el domicilio de registro",2014-01-01,75.26772,72.11285,78.4226,3.154875,2014
"Tamaulipas","Cambio de domicilio no reportado",2014-01-01,18.67405,15.81929,21.52882,2.854765,2014
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2014-01-01,9.17604,6.45051,11.90158,2.725535,2014
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,0.91485,0.39729,1.43241,0.51756,2014
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2014-01-01,1.71324,0.9104,2.51608,0.80284,2014
"Tamaulipas","Cambio de domicilio no reportado a otro país",2014-01-01,2.06382,1.18171,2.94594,0.882115,2014
"Tamaulipas","Destino del cambio no especificado",2014-01-01,4.8061,3.52919,6.083,1.276905,2014
"Tamaulipas","Fallecidos con registro electoral",2014-01-01,1.17602,0.5633,1.78874,0.61272,2014
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2014-01-01,0.87206,0.02599,1.71813,0.84607,2014
"Tamaulipas","Suspendidos de sus derechos politicos",2014-01-01,0.05651,0,0.16742,0.08371,2014
"Tamaulipas","Residentes con domicilio mal ubicado",2014-01-01,0.88014,0.27864,1.48164,0.6015,2014
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.2667,0.01086,0.52253,0.255835,2014
"Tamaulipas","Causa de no residencia no especificada",2014-01-01,2.8068,1.54964,4.06396,1.25716,2014
"Tamaulipas","Error en la sección del registro electoral",2014-01-01,1.46374,0.50226,2.42523,0.961485,2014
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0.919,0.27312,1.56489,0.645885,2014
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2014-01-01,3.59616,2.23855,4.95377,1.35761,2014
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,1.85096,1.02796,2.67397,0.823005,2014
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.9486,0.32443,1.57277,0.62417,2014
"Tamaulipas","Residentes en la sección de registro",2015-01-01,83.04639,79.99775,86.09503,3.04864,2015
"Tamaulipas","Residentes en el domicilio de registro",2015-01-01,75.26772,72.11285,78.4226,3.154875,2015
"Tamaulipas","Cambio de domicilio no reportado",2015-01-01,18.67405,15.81929,21.52882,2.854765,2015
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2015-01-01,9.17604,6.45051,11.90158,2.725535,2015
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,0.91485,0.39729,1.43241,0.51756,2015
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2015-01-01,1.71324,0.9104,2.51608,0.80284,2015
"Tamaulipas","Cambio de domicilio no reportado a otro país",2015-01-01,2.06382,1.18171,2.94594,0.882115,2015
"Tamaulipas","Destino del cambio no especificado",2015-01-01,4.8061,3.52919,6.083,1.276905,2015
"Tamaulipas","Fallecidos con registro electoral",2015-01-01,1.17602,0.5633,1.78874,0.61272,2015
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2015-01-01,0.87206,0.02599,1.71813,0.84607,2015
"Tamaulipas","Suspendidos de sus derechos politicos",2015-01-01,0.05651,0,0.16742,0.08371,2015
"Tamaulipas","Residentes con domicilio mal ubicado",2015-01-01,0.88014,0.27864,1.48164,0.6015,2015
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.2667,0.01086,0.52253,0.255835,2015
"Tamaulipas","Causa de no residencia no especificada",2015-01-01,2.8068,1.54964,4.06396,1.25716,2015
"Tamaulipas","Error en la sección del registro electoral",2015-01-01,1.46374,0.50226,2.42523,0.961485,2015
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0.919,0.27312,1.56489,0.645885,2015
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2015-01-01,3.59616,2.23855,4.95377,1.35761,2015
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,1.85096,1.02796,2.67397,0.823005,2015
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.9486,0.32443,1.57277,0.62417,2015
"Tamaulipas","Residentes en la sección de registro",2017-01-01,85.07637,82.82093,87.33181,2.25544,2017
"Tamaulipas","Residentes en el domicilio de registro",2017-01-01,74.56692,71.52362,77.61021,3.043295,2017
"Tamaulipas","Cambio de domicilio no reportado",2017-01-01,21.33336,18.37902,24.2877,2.95434,2017
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2017-01-01,8.93302,7.01319,10.85284,1.919825,2017
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,1.09854,0.45359,1.7435,0.644955,2017
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2017-01-01,1.5331,0.91418,2.15201,0.618915,2017
"Tamaulipas","Cambio de domicilio no reportado a otro país",2017-01-01,1.85728,0.85683,2.85772,1.000445,2017
"Tamaulipas","Destino del cambio no especificado",2017-01-01,7.91143,5.93422,9.88863,1.977205,2017
"Tamaulipas","Fallecidos con registro electoral",2017-01-01,0.79246,0.31006,1.27486,0.4824,2017
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2017-01-01,0.4157,0.011,0.8204,0.4047,2017
"Tamaulipas","Suspendidos de sus derechos politicos",2017-01-01,0,0,0,0,2017
"Tamaulipas","Residentes con domicilio mal ubicado",2017-01-01,0.49773,0.13573,0.85972,0.361995,2017
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2017-01-01,0.24499,0.00684,0.48314,0.23815,2017
"Tamaulipas","Causa de no residencia no especificada",2017-01-01,2.14884,1.09237,3.20531,1.05647,2017
"Tamaulipas","Error en la sección del registro electoral",2017-01-01,0.89823,0.39539,1.40107,0.50284,2017
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2017-01-01,0.23899,0,0.58564,0.29282,2017
